elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
153.573865, 1.024315, 129630, 1, 5.1, 2, 4, 7, 1009, 17046, 0
154.737266, 1.163401, 146418, 0, 4.8, 3, 4, 7, 971, 6348, 0
156.007467, 1.270201, 136312, 0, 4.7, 3, 4, 7, 965, 3477, 0
157.201508, 1.194041, 145338, 0, 4.7, 3, 4, 7, 967, 1742, 0
158.528861, 1.327353, 149146, 0, 4.6, 2, 4, 7, 912, 14439, 0
159.770946, 1.242085, 217920, 0, 8.2, 2, 4, 7, 973, 651181, 0
161.662953, 1.892007, 146830, 0, 5.6, 2, 4, 7, 1105, 22404, 0
162.997156, 1.334203, 135214, 0, 5.2, 3, 4, 7, 1042, 17053, 0
164.187305, 1.190149, 139978, 0, 5.6, 3, 4, 8, 1062, 26291, 0
165.403071, 1.215766, 126066, 0, 5.5, 2, 4, 7, 979, 33392, 0
166.484599, 1.081528, 135268, 1, 4.5, 2, 4, 7, 905, 10372, 0
167.665235, 1.180636, 159615, 0, 5.3, 2, 4, 7, 933, 22392, 0
169.037487, 1.372252, 143067, 0, 5.2, 2, 4, 7, 960, 33962, 0
170.330846, 1.293359, 121383, 1, 5.6, 3, 4, 7, 1086, 36077, 0
171.452665, 1.121819, 133796, 0, 4.5, 2, 4, 7, 932, 11149, 0
172.701495, 1.24883, 175138, 0, 7.9, 2, 4, 7, 992, 494368, 0
174.236414, 1.534919, 134651, 0, 10.4, 3, 4, 7, 1008, 638179, 0
175.424379, 1.187965, 140791, 0, 5.2, 2, 4, 8, 974, 14198, 0
176.631157, 1.206778, 146463, 0, 5.4, 2, 4, 7, 1050, 22871, 0
177.974837, 1.34368, 121387, 1, 11.3, 3, 4, 8, 1079, 611764, 0
179.048216, 1.073379, 131157, 1, 10.9, 3, 4, 8, 1000, 611764, 0
180.216154, 1.167938, 144074, 0, 5.3, 3, 4, 8, 1039, 12500, 0
181.554426, 1.338272, 0, 1, 5.8, 3, 4, 8, 978, 36111, 0
182.159013, 0.604587, 0, 1, 5.8, 3, 4, 8, 978, 36111, 0
