elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
117.61507, 0.972277, 77896, 11, 56.2, 46, 76, 99, 1802, 501135, 0
118.58215, 0.96708, 83204, 0, 43.0, 38, 66, 84, 1413, 19922, 0
119.64208, 1.05993, 63130, 12, 45.3, 38, 67, 88, 1679, 26564, 0
120.533736, 0.891656, 74493, 5, 47.2, 41, 71, 91, 1637, 26564, 0
121.458293, 0.924557, 76136, 5, 42.5, 36, 67, 86, 1460, 16685, 0
122.436394, 0.978101, 85920, 12, 42.9, 33, 57, 75, 1443, 534057, 0
123.588576, 1.152182, 83640, 1, 57.1, 42, 72, 93, 1508, 751469, 0
124.718593, 1.130017, 56068, 11, 47.4, 42, 70, 91, 1514, 11086, 0
125.48724, 0.768647, 82409, 8, 44.1, 37, 66, 85, 1567, 11086, 0
126.556928, 1.069688, 86338, 8, 43.5, 36, 65, 85, 1553, 11396, 0
127.771303, 1.214375, 55280, 0, 57.4, 52, 81, 107, 1699, 30163, 0
128.582755, 0.811452, 66560, 0, 54.8, 49, 80, 104, 1702, 30163, 0
129.521079, 0.938324, 76475, 2, 43.9, 37, 70, 89, 1556, 11858, 0
130.432982, 0.911903, 84740, 2, 37.8, 32, 55, 71, 1373, 21204, 0
131.501882, 1.0689, 78011, 0, 38.4, 32, 55, 71, 1427, 28104, 0
132.48252, 0.980638, 83310, 0, 47.8, 40, 79, 98, 1527, 28104, 0
133.829877, 1.347357, 61564, 14, 63.0, 49, 82, 107, 1787, 576249, 0
134.762956, 0.933079, 52733, 10, 53.8, 37, 69, 89, 1598, 383708, 0
135.43449, 0.671534, 69387, 10, 44.4, 30, 64, 83, 1541, 383708, 0
136.269159, 0.834669, 70764, 12, 35.4, 26, 45, 60, 1419, 377001, 0
137.196951, 0.927792, 53261, 9, 40.6, 33, 63, 82, 1552, 9967, 0
138.008904, 0.811953, 63877, 12, 57.9, 46, 79, 100, 1714, 473749, 0
139.02091, 1.012006, 68355, 12, 54.8, 43, 76, 98, 1691, 484046, 0
140.005416, 0.984506, 86840, 0, 37.5, 26, 52, 70, 1447, 484046, 0
141.004664, 0.999248, 90073, 0, 38.6, 30, 65, 86, 1557, 21578, 0
142.371416, 1.366752, 50611, 13, 56.8, 49, 85, 110, 1870, 21446, 0
143.208957, 0.837541, 46813, 13, 63.1, 52, 86, 113, 1891, 272460, 0
144.006024, 0.797067, 76101, 13, 49.8, 41, 72, 93, 1632, 272460, 0
145.004515, 0.998491, 101678, 12, 36.5, 30, 54, 70, 1411, 7564, 0
146.076707, 1.072192, 85561, 0, 42.1, 35, 66, 85, 1486, 22841, 0
147.364048, 1.287341, 58702, 7, 52.1, 45, 77, 99, 1692, 30449, 0
148.202392, 0.838344, 66483, 7, 47.1, 41, 73, 93, 1571, 30449, 0
149.01491, 0.812518, 89850, 0, 39.5, 34, 57, 74, 1360, 26589, 0
150.124614, 1.109704, 93937, 0, 46.3, 40, 71, 91, 1581, 9918, 0
151.461026, 1.336412, 73308, 13, 52.7, 46, 76, 101, 1664, 21899, 0
152.427948, 0.966922, 72788, 11, 51.1, 45, 73, 98, 1581, 21899, 0
153.395512, 0.967564, 77875, 0, 43.9, 37, 67, 87, 1500, 27174, 0
154.358458, 0.962946, 79326, 12, 39.3, 33, 57, 76, 1416, 27174, 0
155.346994, 0.988536, 86919, 0, 48.0, 39, 65, 84, 1456, 458921, 0
156.481625, 1.134631, 75814, 12, 54.4, 41, 69, 88, 1496, 670914, 0
157.545236, 1.063611, 81341, 11, 51.8, 41, 70, 89, 1559, 670914, 0
158.612808, 1.067572, 80488, 6, 46.8, 41, 68, 88, 1540, 30445, 0
159.643648, 1.03084, 75207, 6, 44.1, 39, 65, 84, 1515, 11014, 0
160.696752, 1.053104, 61238, 12, 53.1, 47, 76, 101, 1701, 24828, 0
161.578834, 0.882082, 81036, 12, 56.4, 47, 77, 101, 1713, 380760, 0
162.753975, 1.175141, 71091, 0, 41.4, 35, 64, 83, 1509, 2780, 0
163.6177, 0.863725, 92794, 0, 38.6, 33, 60, 78, 1430, 3211, 0
164.728493, 1.110793, 65184, 13, 45.7, 39, 67, 87, 1470, 21448, 0
165.64722, 0.918727, 62806, 13, 51.7, 46, 75, 99, 1721, 5357, 0
166.591386, 0.944166, 82112, 13, 50.2, 45, 73, 96, 1631, 18367, 0
167.654759, 1.063373, 83369, 12, 47.0, 42, 69, 89, 1510, 18367, 0
168.802788, 1.148029, 63862, 11, 43.4, 36, 65, 84, 1639, 20328, 0
169.698044, 0.895256, 75609, 11, 42.8, 36, 64, 83, 1635, 29704, 0
170.717075, 1.019031, 64362, 12, 43.2, 39, 64, 82, 1408, 11229, 0
171.537131, 0.820056, 74577, 11, 45.1, 40, 68, 87, 1469, 11229, 0
172.556584, 1.019453, 91151, 11, 43.8, 37, 66, 86, 1547, 23731, 0
